brand, product_name, shipping, price,
G.SKILL TridentZ Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel Z170 / Z270 / Z370 / X299 Desktop Memory Model F4-3600C17D-16GTZ,G.SKILL,Free Shipping,$95.99 (3 Offers)–,
G.SKILL Trident Z Royal Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16Q-32GTRGC,G.SKILL,Free Shipping,$264.99 –,
G.SKILL Trident Z Royal Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model F4-4000C16D-16GTRS,G.SKILL,Free Shipping,$189.99 –,
Team T-Force Night Hawk RGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model TF1D416G3600HC18JDC01,Team Group,Free Shipping,$84.99 –,
G.SKILL Trident Z Royal Series 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C18Q-128GTRG,G.SKILL,Free Shipping,$589.99 –,
G.SKILL Trident Z Royal Series 16GB (2 x 8GB) 288-Pin RGB DDR4 SDRAM DDR4 4000 (PC4 32000) Desktop Memory Model F4-4000C17D-16GTRS,G.SKILL,Free Shipping,$204.99 (3 Offers)–,
Team T-FORCE XCALIBUR RGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Desktop Memory Model TF5D416G4000HC18EDC01,Team Group,Free Shipping,$129.99 (2 Offers)–,
Team T-FORCE XCALIBUR RGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model TF5D416G3600HC18EDC01,Team Group,$1.99 Shipping,$119.99 (2 Offers)–,
G.SKILL Trident Z Royal Series 32GB (4 x 8GB) 288-Pin RGB DDR4 SDRAM DDR4 4000 (PC4 32000) Desktop Memory Model F4-4000C17Q-32GTRS,G.SKILL,Free Shipping,$429.99 (2 Offers)–,
G.SKILL Trident Z RGB (For AMD) 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) AMD X370 / X399 Desktop Memory Model F4-2400C15D-16GTZRX,G.SKILL,Free Shipping,$79.99 (5 Offers)–,
CORSAIR Vengeance LPX 32GB 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model CMK32GX4M1A2666C16,Corsair,Free Shipping,$124.99 (8 Offers)–,
G.SKILL Trident Z RGB (For AMD) 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) AMD X399 Desktop Memory Model F4-3200C14Q-32GTZRX,G.SKILL,Free Shipping,$279.99 (2 Offers)–,
CORSAIR Vengeance LPX 16GB 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model CMK16GX4M1Z3200C16,Corsair,Free Shipping,$70.99 (2 Offers)–,
CORSAIR Dominator Platinum 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMD64GX4M4C3200C16,Corsair,Free Shipping,$329.99 (3 Offers)–,
CORSAIR Vengeance LPX 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Desktop Memory Model CMK32GX4M4K4000C19,Corsair,Free Shipping,$259.99 (2 Offers)–,
G.SKILL TridentZ Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4133 (PC4 33000) Intel Z170 / Z370 / X299 Desktop Memory Model F4-4133C19D-16GTZA,G.SKILL,Free Shipping,$117.99 (2 Offers)–,
Patriot Viper Steel Series DDR4 32GB (2 x 16GB) 3000MHz Performance Memory Kit - PVS432G300C6K,Patriot Memory,Free Shipping,$109.99 (2 Offers)–,
G.SKILL Ripjaws 4 Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 2800 (PC4 22400) Intel X99 Platform Extreme Performance Memory Model F4-2800C16D-16GRR,G.SKILL,Free Shipping,$64.99 (3 Offers)–,
Patriot Viper 4 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3400 (PC4 27200) Desktop Memory Model PV416G340C6K,Patriot Memory,Free Shipping,$69.99 (2 Offers)–,
G.SKILL AEGIS 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3L 1333 (PC3L 10600) Desktop Memory Model F3-1333C9D-16GISL,G.SKILL,Free Shipping,$69.99 –,
G.SKILL Ripjaws 4 Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Intel X99 Platform Extreme Performance Memory Model F4-3000C15D-16GRBB,G.SKILL,Free Shipping,$66.99 (2 Offers)–,
G.SKILL Ripjaws V Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C16D-16GVR,G.SKILL,Free Shipping,$82.99 –,
G.SKILL Ripjaws V Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 2800 (PC4 22400) Desktop Memory Model F4-2800C14D-32GVK,G.SKILL,Free Shipping,$119.99 –,
CORSAIR Dominator Platinum RGB 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model CMT32GX4M2K4000C19W,Corsair,Free Shipping,$425.99 –,
G.SKILL Ripjaws X Series 4GB (2 x 2GB) 240-Pin DDR3 SDRAM DDR3 1333 (PC3 10666) Desktop Memory Model F3-10666CL9D-4GBXL,G.SKILL,Free Shipping,$20.99 (3 Offers)–,
G.SKILL Ripjaws X Series 16GB (4 x 4GB) 240-Pin DDR3 SDRAM DDR3 2400 (PC3 19200) Desktop Memory Model F3-2400C11Q-16GXM,G.SKILL,Free Shipping,$79.99 (2 Offers)–,
CORSAIR Vengeance LPX 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 4000 Desktop Memory Model CMK32GX4M2F4000C19,Corsair,Free Shipping,$329.99 (3 Offers)–,
Team XCALIBUR Phantom Gaming RGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model TF8D416G3200HC16CDC01,Team Group,Free Shipping,$79.99 –,
Team T-Force Night Hawk RGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model TF2D416G3600HC18JDC01,Team Group,Free Shipping,$84.99 –,
G.SKILL Ripjaws 4 Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Desktop Memory Model F4-2133C15Q-32GRB,G.SKILL,Free Shipping,$124.99 –,
CORSAIR Vengeance LPX 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMK16GX4M2D3000C16W,Corsair,Free Shipping,$68.99 (4 Offers)–,
G.SKILL Trident Z Royal Series 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C16Q-128GTRS,G.SKILL,Free Shipping,$559.99 (3 Offers)–,
G.SKILL Sniper Series 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Intel Z87/ Z77/ Z68/ P67 Memory Model F3-1600C10D-16GSR,G.SKILL,Free Shipping,$69.95 (2 Offers)–,
Kingston ValueRAM 8GB (1 x 8GB) DDR4 2400 RAM (Desktop Memory) DIMM (288-Pin) KCP424NS8/8,Kingston Technology Corp.,Free Shipping,$38.22 (19 Offers)–,
Patriot Signature Line Premium 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model PSP416G2666KH1,Patriot Memory,Free Shipping,$64.99 (2 Offers)–,
G.SKILL Trident Z Royal Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16Q-64GTRG,G.SKILL,Free Shipping,$529.99 –,
OLOy 8GB 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model ND4U083618BJSA,OLOy,$0.99 Shipping,$31.99 (2 Offers)–,
CORSAIR Vengeance LPX 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Desktop Memory Model CMK32GX4M2Z4000C18,Corsair,Free Shipping,$279.99 (2 Offers)–,
Thermaltake TOUGHRAM RGB Memory DDR4 3000MHz 16GB (8GB x 2) Memory - R009D408GX2-3000C16B,Thermaltake,Free Shipping,$99.99 (3 Offers)–,
G.SKILL Ares Series 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Intel Z87/ Z77/ Z68/ P67 Low Profile Extreme Performance Memory Model F3-1600C9D-16GAB,G.SKILL,Free Shipping,$76.99 (2 Offers)–,
CORSAIR Dominator Platinum RGB 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMT32GX4M4Z3200C16W,Corsair,Free Shipping,$232.99 (2 Offers)–,
CORSAIR Vengeance LPX 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model CMK64GX4M2A2666C16,Corsair,Free Shipping,$239.99 (3 Offers)–,
Team T-FORCE VULCAN Z 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model TLZGD432G3600HC18JDC01,Team Group,Free Shipping,$109.49 –,
G.SKILL Trident Z Royal Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16D-32GTRS,G.SKILL,Free Shipping,$259.99 –,
CORSAIR Dominator Platinum RGB 32GB (4 x 8GB) DDR4 3000 (PC4 24000) Desktop Memory Model CMT32GX4M4C3000C15,Corsair,Free Shipping,$229.99 (2 Offers)–,
G.SKILL Sniper Series 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Low Voltage Desktop Memory Model F3-12800CL9D-8GBSR1,G.SKILL,Free Shipping,$42.99 (2 Offers)–,
G.SKILL Trident Z Royal Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4800 (PC4-38400) Desktop Memory Model F4-4800C18D-16GTRG,G.SKILL,Free Shipping,$379.99 –,
Team Elite 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model TED416G3200C22DC01,Team Group,Free Shipping,$54.99 –,
G.SKILL Ares Series 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3 2400 (PC3 19200) Desktop Memory Model F3-2400C11D-8GAB,G.SKILL,Free Shipping,$48.99 (2 Offers)–,
CORSAIR ValueSelect 16GB 288-Pin DDR4 SDRAM 2400 (PC4-19200) Desktop Memory Model CMV16GX4M1A2400C16 Intel 7th Gen and AMD Ryzen Ready,Corsair,Free Shipping,$57.99 (2 Offers)–,
G.SKILL Trident Z Royal Series 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C16Q-128GTRG,G.SKILL,Free Shipping,$564.99 –,
G.SKILL TridentZ Series 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel X99 Platform Memory (Desktop Memory) Model F4-3200C16Q2-128GTZ,G.SKILL,Free Shipping,$499.99 –,
G.SKILL TridentZ Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4133 (PC4 33000) Intel Z270 / Z370 / X299 Memory (Desktop Memory) Model F4-4133C19D-16GTZC,G.SKILL,Free Shipping,$129.99 (3 Offers)–,
G.SKILL Ripjaws X Series 8GB 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Intel 100/9/8/7/6 Series Desktop Memory Model F3-1600C9S-8GXLL,G.SKILL,Free Shipping,$38.89 (5 Offers)–,
G.SKILL TridentZ RGB Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model F4-4000C17Q-32GTZRB,G.SKILL,Free Shipping,$289.99 –,
G.SKILL Trident Z Royal Series 256GB (8 x 32GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C18Q2-256GTRS,G.SKILL,Free Shipping,$1 ,149.99 (3 Offers)–
Patriot Viper Steel 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model PVS464G320C6K,Patriot Memory,Free Shipping,$229.99 (2 Offers)–,
G.SKILL Trident Z Royal Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory - Collector Edition Model F4-3600C16Q-32GTRSU,G.SKILL,Free Shipping,$359.99 –,
XPG SPECTRIX D41 TUF Gaming Limited Edition RGB 3200MHz 16GB (2x8GB) 288-Pin DDR4 PC4-25600 Desktop U-DIMM Memory Retail Kit Black AX4U320038G16A-DB41,XPG,Free Shipping,$79.99 –,
G.SKILL Trident Z Royal Series 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C16Q2-128GTRS,G.SKILL,Free Shipping,$659.99 –,
G.SKILL Trident Z Royal Series 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C18D-64GTRG,G.SKILL,Free Shipping,$244.99 –,
G.SKILL Trident Z Royal Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4266 (PC4 34100) Intel XMP 2.0 Desktop Memory Model F4-4266C16D-16GTRS,G.SKILL,Free Shipping,$199.99 –,
HP V6 8GB 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model 7EH74AA#ABB,HP,Free Shipping,$29.99 (2 Offers)–,
G.SKILL 1GB 240-Pin DDR2 SDRAM DDR2 800 (PC2 6400) Desktop Memory Model F2-6400CL5S-1GBNQ,G.SKILL,Free Shipping,$19.99 (2 Offers)–,
G.SKILL TridentZ Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4133 (PC4 33000) Intel Z270 / Z370 / X299 Memory (Desktop Memory) Model F4-4133C19D-16GTZKWC,G.SKILL,Free Shipping,$129.99 –,
CORSAIR Vengeance LPX 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 2933 (PC4 23400) Desktop Memory Model CMK128GX4M8Z2933C16,Corsair,Free Shipping,$579.99 –,
G.SKILL 4GB (4 x 1GB) 240-Pin DDR2 SDRAM DDR2 800 (PC2 6400) Quad Channel Kit Desktop Memory Model F2-6400CL5Q-4GBNQ,G.SKILL,Free Shipping,$59.99 (2 Offers)–,
CORSAIR Vengeance RGB Pro 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model CMW64GX4M4K3600C18,Corsair,Free Shipping,$529.99 (2 Offers)–,
G.SKILL TridentZ Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3733 (PC4 29800) Intel Z170 / Z270 / Z370 / X299 Desktop Memory Model F4-3733C17D-16GTZA,G.SKILL,Free Shipping,$119.99 (2 Offers)–,
CORSAIR Dominator Platinum RGB 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3800 (PC4 30400) Desktop Memory Model CMT128GX4M8X3800C19,Corsair,Free Shipping,$1 ,569.99 –
G.SKILL TridentZ Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3466 (PC4 27700) Intel Z370 Platform Desktop Memory Model F4-3466C16D-16GTZ,G.SKILL,Free Shipping,$89.99 –,
G.SKILL Ripjaws Z Series 32GB (4 x 8GB) 240-Pin DDR3 SDRAM DDR3 2133 (PC3 17000) Desktop Memory Model F3-2133C10Q-32GZM,G.SKILL,Free Shipping,$179.99 –,
CORSAIR Dominator Platinum RGB 32GB (2 x 16GB) DDR4 3000 (PC4 24000) Desktop Memory Model CMT32GX4M2C3000C15,Corsair,Free Shipping,$167.99 –,
G.SKILL Trident Z Royal Series 16GB (2 x 8GB) 288-Pin RGB DDR4 SDRAM DDR4 4266 (PC4 34100) Desktop Memory Model F4-4266C19D-16GTRS,G.SKILL,Free Shipping,$179.99 (7 Offers)–,
G.SKILL Trident Z Royal Series 16GB (2 x 8GB) 288-Pin RGB DDR4 SDRAM DDR4 4266 (PC4 34100) Desktop Memory Model F4-4266C19D-16GTRG,G.SKILL,Free Shipping,$189.99 (3 Offers)–,
OLOy 8GB 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model ND4U0830160BB1SB,OLOy,$0.99 Shipping,$26.99 (2 Offers)–,
Kingston 8GB 288-Pin DDR4 SDRAM Non-ECC Unbuffered DDR4 2666 (PC4 21300) Desktop Memory Model KCP426NS8/8,Kingston Technology Corp.,Free Shipping,$34.75 (23 Offers)–,
OLOy 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model MD4U162616DJDA,OLOy,Free Shipping,$94.99 –,
OLOy 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model MD4U082616BJDA,OLOy,Free Shipping,$51.99 –,
OLOy 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model ND4U0832160BB1DA,OLOy,Free Shipping,$56.99 –,
OLOy WarHawk RGB 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model ND4U1636180DCWDX,OLOy,Free Shipping,$127.99 (2 Offers)–,
G.SKILL Trident Z Royal Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16D-32GTRG,G.SKILL,Free Shipping,$259.99 –,
CORSAIR Vengeance LPX 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model CMK128GX4M4E3200C16,Corsair,Free Shipping,$539.99 –,
Team T-FORCE ZEUS 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model TTZD432G3200HC20DC01,Team Group,Free Shipping,$94.99 –,
Team T-FORCE ZEUS 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model TTZD464G3200HC20DC01,Team Group,Free Shipping,$194.99 –,
G.SKILL Ripjaws V Series 8GB 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C19S-8GVR,G.SKILL,$0.99 Shipping,$29.99 (2 Offers)–,
G.SKILL Trident Z Royal Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4400 (PC4 35200) Intel XMP 2.0 Desktop Memory Model F4-4400C17D-16GTRS,G.SKILL,Free Shipping,$219.99 –,
CORSAIR ValueSelect 4GB 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory - Intel 7th Gen and AMD Ryzen Model CMV4GX4M1A2400C16,Corsair,$0.99 Shipping,$21.99 (2 Offers)–,
G.SKILL TridentZ RGB Series 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Intel XMP 2.0 Desktop Memory Model F4-2666C18D-64GTZR,G.SKILL,Free Shipping,$219.99 –,
G.SKILL TridentZ Series 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel X99 Platform Desktop Memory Model F4-3200C14Q2-64GTZ,G.SKILL,Free Shipping,$509.99 –,
Mushkin Enhanced Redline 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model MRB4U320GJJM32GX2,Mushkin Enhanced,Free Shipping,$192.99 –,
CORSAIR Vengeance LPX 8GB 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model CMK8GX4M1Z3200C16,Corsair,$0.99 Shipping,$37.99 –,
G.SKILL TridentZ Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3466 (PC4 27700) Intel Z370 Platform Desktop Memory Model F4-3466C16Q-32GTZ,G.SKILL,Free Shipping,$169.99 –,
CORSAIR Dominator Platinum RGB 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model CMT16GX4M2C3200C16W,Corsair,Free Shipping,$126.99 (2 Offers)–,
G.SKILL TridentZ Series 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 3466 (PC4 27700) Intel X99 Platform Memory (Desktop Memory) Model F4-3466C16Q2-64GTZ,G.SKILL,Free Shipping,$389.99 –,
G.SKILL TridentZ Series 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel X99 Platform Memory (Desktop Memory) Model F4-3200C15Q2-128GTZ,G.SKILL,Free Shipping,$629.99 –,
Mushkin Enhanced Essentials 32GB 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model MES4U266KF32G,Mushkin Enhanced,Free Shipping,$113.59 (2 Offers)–,
Team T-Create Classic 10 LAYERS 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model TTCCD432G3200HC22DC01,Team Group,Free Shipping,$99.99 –,
Team T-Create Classic 10 LAYERS 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model TTCCD416G3200HC22DC01,Team Group,Free Shipping,$62.99 (2 Offers)–,
Team T-Create Classic 10 LAYERS 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model TTCCD464G3200HC22DC01,Team Group,Free Shipping,$216.99 –,
Visiontek Performance 2GB DDR3 SDRAM Memory Module,VisionTek,Free Shipping,$24.30 (14 Offers)–,
CORSAIR ValueSelect 16GB 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model CMV16GX4M1A2666C18,Corsair,Free Shipping,$58.99 (3 Offers)–,
G.SKILL TridentZ Series 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel X99 Platform Memory (Desktop Memory) Model F4-3200C16Q2-64GTZB,G.SKILL,Free Shipping,$279.99 –,
G.SKILL Trident Z Royal Series 256GB (8 x 32GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C18Q2-256GTRS,G.SKILL,Free Shipping,$999.99 –,
G.SKILL Trident Z Royal Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16Q-64GTRS,G.SKILL,Free Shipping,$529.99 –,
G.SKILL Ripjaws 4 Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Desktop Memory Model F4-2666C15Q-32GRR,G.SKILL,Free Shipping,$129.99 (2 Offers)–,
